,vote_date,resolution_title,vote_summary,vote_record,url_record
10,2019-09-26,Human rights situation in Yemen,"
    Yes: 22 | No: 12 | Abstentions: 11 | Non-Voting: 2 | Total voting membership: 47","
    . AFGHANISTAN A ANGOLA Y ARGENTINA Y AUSTRALIA Y AUSTRIA Y BAHAMAS N BAHRAIN A BANGLADESH Y BRAZIL Y BULGARIA N BURKINA FASO A CAMEROON Y CHILE N CHINA Y CROATIA N CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N EGYPT N ERITREA Y FIJI Y HUNGARY Y ICELAND N INDIA A IRAQ Y ITALY A JAPAN Y MEXICO A NEPAL A NIGERIA N PAKISTAN Y PERU N PHILIPPINES Y QATAR A RWANDA N SAUDI ARABIA N SENEGAL Y SLOVAKIA N SOMALIA Y SOUTH AFRICA Y SPAIN A TOGO A TUNISIA . UKRAINE Y UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27724
11,2019-09-26,Composition of staff of the Office of the United Nations High Commissioner for Human Rights,"
    Yes: 30 | No: 13 | Abstentions: 4 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA N AUSTRALIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH A BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON A CHILE Y CHINA N CROATIA Y CUBA N CZECH REPUBLIC Y DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y EGYPT Y ERITREA Y FIJI N HUNGARY N ICELAND Y INDIA Y IRAQ N ITALY A JAPAN Y MEXICO Y NEPAL Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y QATAR Y RWANDA Y SAUDI ARABIA Y SENEGAL N SLOVAKIA A SOMALIA Y SOUTH AFRICA N SPAIN Y TOGO Y TUNISIA N UKRAINE N UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27723
12,2019-07-12,Cooperation with and assistance to Ukraine in the field of human rights,"
    Yes: 20 | No: 5 | Abstentions: 22 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA A ARGENTINA Y AUSTRALIA Y AUSTRIA Y BAHAMAS A BAHRAIN A BANGLADESH A BRAZIL Y BULGARIA A BURKINA FASO N CAMEROON Y CHILE N CHINA Y CROATIA N CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK A EGYPT N ERITREA Y FIJI Y HUNGARY Y ICELAND A INDIA A IRAQ Y ITALY Y JAPAN Y MEXICO A NEPAL A NIGERIA A PAKISTAN Y PERU N PHILIPPINES A QATAR Y RWANDA A SAUDI ARABIA A SENEGAL Y SLOVAKIA A SOMALIA A SOUTH AFRICA Y SPAIN A TOGO A TUNISIA Y UKRAINE Y UNITED KINGDOM A URUGUAY",https://searchlibrary.ohchr.org/record/27707
13,2019-07-12,The human rights situation in the Syrian Arab Republic,"
    Yes: 26 | No: 7 | Abstentions: 14 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA Y ARGENTINA Y AUSTRALIA Y AUSTRIA Y BAHAMAS A BAHRAIN A BANGLADESH Y BRAZIL Y BULGARIA A BURKINA FASO A CAMEROON Y CHILE N CHINA Y CROATIA N CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N EGYPT N ERITREA Y FIJI Y HUNGARY Y ICELAND A INDIA N IRAQ Y ITALY Y JAPAN Y MEXICO A NEPAL A NIGERIA A PAKISTAN Y PERU N PHILIPPINES Y QATAR Y RWANDA Y SAUDI ARABIA A SENEGAL Y SLOVAKIA N SOMALIA A SOUTH AFRICA Y SPAIN Y TOGO A TUNISIA Y UKRAINE Y UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27705
14,2019-07-12,Situation of human rights in Belarus,"
    Yes: 20 | No: 6 | Abstentions: 21 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA Y ARGENTINA Y AUSTRALIA Y AUSTRIA A BAHAMAS A BAHRAIN A BANGLADESH Y BRAZIL Y BULGARIA A BURKINA FASO A CAMEROON Y CHILE N CHINA Y CROATIA N CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N EGYPT N ERITREA Y FIJI Y HUNGARY Y ICELAND N INDIA A IRAQ Y ITALY Y JAPAN Y MEXICO A NEPAL A NIGERIA A PAKISTAN Y PERU N PHILIPPINES A QATAR A RWANDA A SAUDI ARABIA A SENEGAL Y SLOVAKIA A SOMALIA A SOUTH AFRICA Y SPAIN A TOGO A TUNISIA Y UKRAINE Y UNITED KINGDOM A URUGUAY",https://searchlibrary.ohchr.org/record/27704
15,2019-07-12,The contribution of development to the enjoyment of all human rights,"
    Yes: 33 | No: 13 | Abstentions: 0 | Non-Voting: 1 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA N AUSTRALIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA N CROATIA Y CUBA N CZECH REPUBLIC Y DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y EGYPT Y ERITREA Y FIJI N HUNGARY N ICELAND Y INDIA Y IRAQ N ITALY N JAPAN Y MEXICO Y NEPAL Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y QATAR Y RWANDA Y SAUDI ARABIA Y SENEGAL N SLOVAKIA Y SOMALIA Y SOUTH AFRICA N SPAIN Y TOGO Y TUNISIA . UKRAINE N UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27701
16,2019-07-12,Mandate of the Independent Expert on protection against violence and discrimination based on sexual orientation and gender identity,"
    Yes: 27 | No: 12 | Abstentions: 7 | Non-Voting: 1 | Total voting membership: 47","
    N AFGHANISTAN A ANGOLA Y ARGENTINA Y AUSTRALIA Y AUSTRIA Y BAHAMAS N BAHRAIN N BANGLADESH Y BRAZIL Y BULGARIA A BURKINA FASO . CAMEROON Y CHILE N CHINA Y CROATIA Y CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N EGYPT N ERITREA Y FIJI A HUNGARY Y ICELAND A INDIA N IRAQ Y ITALY Y JAPAN Y MEXICO Y NEPAL N NIGERIA N PAKISTAN Y PERU Y PHILIPPINES N QATAR Y RWANDA N SAUDI ARABIA A SENEGAL Y SLOVAKIA N SOMALIA Y SOUTH AFRICA Y SPAIN A TOGO Y TUNISIA Y UKRAINE Y UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27700
17,2019-07-11,Human rights and international solidarity,"
    Yes: 32 | No: 14 | Abstentions: 1 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA N AUSTRALIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA N CROATIA Y CUBA N CZECH REPUBLIC Y DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y EGYPT Y ERITREA Y FIJI N HUNGARY N ICELAND Y INDIA Y IRAQ N ITALY N JAPAN A MEXICO Y NEPAL Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y QATAR Y RWANDA Y SAUDI ARABIA Y SENEGAL N SLOVAKIA Y SOMALIA Y SOUTH AFRICA N SPAIN Y TOGO Y TUNISIA N UKRAINE N UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27687
18,2019-07-11,Promotion of the right to peace,"
    Yes: 32 | No: 13 | Abstentions: 2 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA A ARGENTINA N AUSTRALIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON Y CHILE Y CHINA N CROATIA Y CUBA N CZECH REPUBLIC Y DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y EGYPT Y ERITREA Y FIJI N HUNGARY A ICELAND Y INDIA Y IRAQ N ITALY N JAPAN Y MEXICO Y NEPAL Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y QATAR Y RWANDA Y SAUDI ARABIA Y SENEGAL N SLOVAKIA Y SOMALIA Y SOUTH AFRICA N SPAIN Y TOGO Y TUNISIA N UKRAINE N UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27686
19,2019-07-11,Enhancement of international cooperation in the field of human rights,"
    Yes: 28 | No: 14 | Abstentions: 5 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA A ARGENTINA N AUSTRALIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH A BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON A CHILE Y CHINA N CROATIA Y CUBA N CZECH REPUBLIC Y DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y EGYPT Y ERITREA Y FIJI N HUNGARY N ICELAND Y INDIA Y IRAQ N ITALY N JAPAN A MEXICO Y NEPAL Y NIGERIA Y PAKISTAN A PERU Y PHILIPPINES Y QATAR Y RWANDA Y SAUDI ARABIA Y SENEGAL N SLOVAKIA Y SOMALIA Y SOUTH AFRICA N SPAIN Y TOGO Y TUNISIA N UKRAINE N UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27685
20,2019-07-11,Promotion and protection of human rights in the Philippines,"
    Yes: 18 | No: 14 | Abstentions: 15 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN N ANGOLA Y ARGENTINA Y AUSTRALIA Y AUSTRIA Y BAHAMAS N BAHRAIN A BANGLADESH A BRAZIL Y BULGARIA A BURKINA FASO N CAMEROON A CHILE N CHINA Y CROATIA N CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N EGYPT N ERITREA Y FIJI N HUNGARY Y ICELAND N INDIA N IRAQ Y ITALY A JAPAN Y MEXICO A NEPAL A NIGERIA A PAKISTAN Y PERU N PHILIPPINES N QATAR A RWANDA N SAUDI ARABIA A SENEGAL Y SLOVAKIA N SOMALIA A SOUTH AFRICA Y SPAIN A TOGO A TUNISIA Y UKRAINE Y UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27684
21,2019-07-11,Situation of human rights in Eritrea,"
    Yes: 21 | No: 13 | Abstentions: 13 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA Y ARGENTINA Y AUSTRALIA Y AUSTRIA Y BAHAMAS N BAHRAIN A BANGLADESH Y BRAZIL Y BULGARIA N BURKINA FASO N CAMEROON Y CHILE N CHINA Y CROATIA N CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N EGYPT N ERITREA Y FIJI A HUNGARY Y ICELAND N INDIA N IRAQ Y ITALY Y JAPAN Y MEXICO A NEPAL A NIGERIA N PAKISTAN Y PERU N PHILIPPINES A QATAR A RWANDA N SAUDI ARABIA A SENEGAL Y SLOVAKIA N SOMALIA A SOUTH AFRICA Y SPAIN A TOGO A TUNISIA Y UKRAINE Y UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27683
22,2019-03-22,Situation of human rights in Myanmar,"
    Yes: 37 | No: 3 | Abstentions: 7 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN A ANGOLA Y ARGENTINA Y AUSTRALIA Y AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL Y BULGARIA Y BURKINA FASO A CAMEROON Y CHILE N CHINA Y CROATIA N CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK Y EGYPT Y ERITREA Y FIJI Y HUNGARY Y ICELAND A INDIA Y IRAQ Y ITALY A JAPAN Y MEXICO A NEPAL Y NIGERIA Y PAKISTAN Y PERU N PHILIPPINES Y QATAR Y RWANDA Y SAUDI ARABIA A SENEGAL Y SLOVAKIA Y SOMALIA Y SOUTH AFRICA Y SPAIN Y TOGO Y TUNISIA Y UKRAINE Y UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27668
23,2019-03-22,Cooperation with Georgia,"
    Yes: 19 | No: 3 | Abstentions: 25 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA A ARGENTINA Y AUSTRALIA Y AUSTRIA Y BAHAMAS A BAHRAIN A BANGLADESH A BRAZIL Y BULGARIA A BURKINA FASO N CAMEROON A CHILE N CHINA Y CROATIA N CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK A EGYPT A ERITREA Y FIJI Y HUNGARY Y ICELAND A INDIA A IRAQ Y ITALY Y JAPAN Y MEXICO A NEPAL A NIGERIA A PAKISTAN Y PERU A PHILIPPINES A QATAR A RWANDA A SAUDI ARABIA A SENEGAL Y SLOVAKIA A SOMALIA A SOUTH AFRICA Y SPAIN Y TOGO A TUNISIA Y UKRAINE Y UNITED KINGDOM A URUGUAY",https://searchlibrary.ohchr.org/record/27667
24,2019-03-22,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan","
    Yes: 32 | No: 5 | Abstentions: 10 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA N AUSTRALIA A AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH A BRAZIL A BULGARIA Y BURKINA FASO A CAMEROON Y CHILE Y CHINA A CROATIA Y CUBA A CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y EGYPT Y ERITREA Y FIJI N HUNGARY Y ICELAND Y INDIA Y IRAQ Y ITALY Y JAPAN Y MEXICO Y NEPAL Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y QATAR A RWANDA Y SAUDI ARABIA Y SENEGAL A SLOVAKIA Y SOMALIA Y SOUTH AFRICA Y SPAIN N TOGO Y TUNISIA A UKRAINE N UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27663
25,2019-03-22,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 39 | No: 3 | Abstentions: 5 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA N AUSTRALIA Y AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL Y BULGARIA Y BURKINA FASO A CAMEROON Y CHILE Y CHINA Y CROATIA Y CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y EGYPT Y ERITREA Y FIJI A HUNGARY Y ICELAND Y INDIA Y IRAQ Y ITALY Y JAPAN Y MEXICO Y NEPAL Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y QATAR A RWANDA Y SAUDI ARABIA Y SENEGAL Y SLOVAKIA Y SOMALIA Y SOUTH AFRICA Y SPAIN A TOGO Y TUNISIA Y UKRAINE N UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27662
26,2019-03-22,Right of the Palestinian people to self-determination,"
    Yes: 41 | No: 3 | Abstentions: 2 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA N AUSTRALIA Y AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL Y BULGARIA Y BURKINA FASO A CAMEROON Y CHILE Y CHINA Y CROATIA Y CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y EGYPT Y ERITREA Y FIJI Y HUNGARY Y ICELAND Y INDIA Y IRAQ Y ITALY Y JAPAN Y MEXICO Y NEPAL Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y QATAR Y RWANDA . SAUDI ARABIA Y SENEGAL Y SLOVAKIA Y SOMALIA Y SOUTH AFRICA Y SPAIN Y TOGO Y TUNISIA Y UKRAINE N UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27661
27,2019-03-22,Human rights in the occupied Syrian Golan,"
    Yes: 26 | No: 16 | Abstentions: 5 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA N AUSTRALIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH N BRAZIL N BULGARIA Y BURKINA FASO A CAMEROON Y CHILE Y CHINA N CROATIA Y CUBA N CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y EGYPT Y ERITREA A FIJI N HUNGARY N ICELAND Y INDIA Y IRAQ N ITALY N JAPAN Y MEXICO Y NEPAL Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y QATAR A RWANDA Y SAUDI ARABIA Y SENEGAL N SLOVAKIA A SOMALIA Y SOUTH AFRICA N SPAIN N TOGO Y TUNISIA N UKRAINE N UNITED KINGDOM Y URUGUAY",https://searchlibrary.ohchr.org/record/27660
28,2019-03-22,Situation of human rights in the Islamic Republic of Iran,"
    Yes: 22 | No: 7 | Abstentions: 18 | Non-Voting: 0 | Total voting membership: 47","
    N AFGHANISTAN A ANGOLA Y ARGENTINA Y AUSTRALIA Y AUSTRIA Y BAHAMAS Y BAHRAIN A BANGLADESH A BRAZIL Y BULGARIA A BURKINA FASO A CAMEROON Y CHILE N CHINA Y CROATIA N CUBA Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK A EGYPT N ERITREA Y FIJI Y HUNGARY Y ICELAND N INDIA N IRAQ Y ITALY Y JAPAN Y MEXICO A NEPAL A NIGERIA N PAKISTAN Y PERU A PHILIPPINES A QATAR A RWANDA Y SAUDI ARABIA A SENEGAL Y SLOVAKIA A SOMALIA A SOUTH AFRICA Y SPAIN A TOGO A TUNISIA Y UKRAINE Y UNITED KINGDOM A URUGUAY",https://searchlibrary.ohchr.org/record/27657
