,vote_date,resolution_title,vote_summary,vote_record,url_record
10,2020-09-18,Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath,"
    Yes: 23 | No: 2 | Abstentions: 22 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN A ANGOLA Y ARGENTINA A ARMENIA Y AUSTRALIA Y AUSTRIA A BAHAMAS A BAHRAIN A BANGLADESH Y BRAZIL Y BULGARIA A BURKINA FASO A CAMEROON Y CHILE Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N ERITREA Y FIJI Y GERMANY A INDIA A INDONESIA Y ITALY Y JAPAN A LIBYAN ARAB REPUBLIC Y MARSHALL ISLANDS A MAURITANIA Y MEXICO A NAMIBIA A NEPAL Y NETHERLANDS A NIGERIA A PAKISTAN Y PERU A PHILIPPINES Y POLAND A QATAR Y REPUBLIC OF KOREA A SENEGAL Y SLOVAKIA A SOMALIA Y SPAIN A SUDAN A TOGO Y UKRAINE Y URUGUAY N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29455
11,2020-07-17,Contribution of respect for all human rights and fundamental freedoms to achieving the purposes and upholding the principles of the Charter of the United Nations,"
    Yes: 41 | No: 0 | Abstentions: 6 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA Y ARMENIA Y AUSTRALIA Y AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL Y BULGARIA Y BURKINA FASO A CAMEROON Y CHILE Y CZECH REPUBLIC Y DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK A ERITREA Y FIJI Y GERMANY Y INDIA Y INDONESIA Y ITALY Y JAPAN Y LIBYAN ARAB REPUBLIC Y MARSHALL ISLANDS A MAURITANIA Y MEXICO A NAMIBIA Y NEPAL Y NETHERLANDS Y NIGERIA A PAKISTAN Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y SENEGAL Y SLOVAKIA Y SOMALIA Y SPAIN Y SUDAN Y TOGO Y UKRAINE Y URUGUAY A VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29439
12,2020-07-17,Situation of human rights in Belarus,"
    Yes: 22 | No: 5 | Abstentions: 20 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA Y ARGENTINA N ARMENIA Y AUSTRALIA Y AUSTRIA A BAHAMAS A BAHRAIN A BANGLADESH Y BRAZIL Y BULGARIA A BURKINA FASO A CAMEROON Y CHILE Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N ERITREA Y FIJI Y GERMANY N INDIA A INDONESIA Y ITALY Y JAPAN Y LIBYAN ARAB REPUBLIC Y MARSHALL ISLANDS A MAURITANIA Y MEXICO A NAMIBIA A NEPAL Y NETHERLANDS A NIGERIA A PAKISTAN Y PERU N PHILIPPINES Y POLAND A QATAR Y REPUBLIC OF KOREA A SENEGAL Y SLOVAKIA A SOMALIA Y SPAIN A SUDAN A TOGO Y UKRAINE A URUGUAY N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29435
13,2020-07-17,Enhancement of international cooperation in the field of human rights,"
    Yes: 30 | No: 15 | Abstentions: 2 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA N ARMENIA N AUSTRALIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH A BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON Y CHILE N CZECH REPUBLIC Y DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y ERITREA Y FIJI N GERMANY Y INDIA Y INDONESIA N ITALY N JAPAN Y LIBYAN ARAB REPUBLIC Y MARSHALL ISLANDS Y MAURITANIA A MEXICO Y NAMIBIA Y NEPAL N NETHERLANDS Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES N POLAND Y QATAR N REPUBLIC OF KOREA Y SENEGAL N SLOVAKIA Y SOMALIA N SPAIN Y SUDAN Y TOGO N UKRAINE Y URUGUAY Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29434
14,2020-07-17,"Fifteenth anniversary of the responsibility to protect populations from genocide, war crimes, ethnic cleansing and crimes against humanity, as enshrined in the 2005 World Summit Outcome","
    Yes: 32 | No: 1 | Abstentions: 14 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN A ANGOLA Y ARGENTINA Y ARMENIA Y AUSTRALIA Y AUSTRIA Y BAHAMAS A BAHRAIN Y BANGLADESH Y BRAZIL Y BULGARIA A BURKINA FASO A CAMEROON Y CHILE Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK A ERITREA Y FIJI Y GERMANY A INDIA A INDONESIA Y ITALY Y JAPAN Y LIBYAN ARAB REPUBLIC Y MARSHALL ISLANDS A MAURITANIA Y MEXICO A NAMIBIA A NEPAL Y NETHERLANDS Y NIGERIA A PAKISTAN Y PERU A PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y SENEGAL Y SLOVAKIA Y SOMALIA Y SPAIN A SUDAN Y TOGO Y UKRAINE Y URUGUAY N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29430
15,2020-07-16,Mandate of the Independent Expert on human rights and international solidarity,"
    Yes: 31 | No: 15 | Abstentions: 1 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA Y ARMENIA N AUSTRALIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON Y CHILE N CZECH REPUBLIC Y DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y ERITREA Y FIJI N GERMANY Y INDIA Y INDONESIA N ITALY N JAPAN Y LIBYAN ARAB REPUBLIC N MARSHALL ISLANDS Y MAURITANIA A MEXICO Y NAMIBIA Y NEPAL N NETHERLANDS Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES N POLAND Y QATAR N REPUBLIC OF KOREA Y SENEGAL N SLOVAKIA Y SOMALIA N SPAIN Y SUDAN Y TOGO N UKRAINE Y URUGUAY Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29427
16,2020-07-16,Situation of human rights in Eritrea,"
    Yes: 24 | No: 10 | Abstentions: 13 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN A ANGOLA Y ARGENTINA Y ARMENIA Y AUSTRALIA Y AUSTRIA A BAHAMAS N BAHRAIN A BANGLADESH Y BRAZIL Y BULGARIA A BURKINA FASO N CAMEROON Y CHILE Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N ERITREA Y FIJI Y GERMANY N INDIA A INDONESIA Y ITALY Y JAPAN N LIBYAN ARAB REPUBLIC Y MARSHALL ISLANDS A MAURITANIA Y MEXICO A NAMIBIA A NEPAL Y NETHERLANDS A NIGERIA N PAKISTAN Y PERU N PHILIPPINES Y POLAND A QATAR Y REPUBLIC OF KOREA A SENEGAL Y SLOVAKIA N SOMALIA Y SPAIN N SUDAN A TOGO Y UKRAINE Y URUGUAY N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29417
17,2020-06-22,Cooperation with Georgia,"
    Yes: 20 | No: 2 | Abstentions: 24 | Non-Voting: 1 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA A ARGENTINA . ARMENIA Y AUSTRALIA Y AUSTRIA Y BAHAMAS A BAHRAIN A BANGLADESH A BRAZIL Y BULGARIA A BURKINA FASO N CAMEROON A CHILE Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK A ERITREA Y FIJI Y GERMANY A INDIA A INDONESIA Y ITALY Y JAPAN Y LIBYAN ARAB REPUBLIC Y MARSHALL ISLANDS A MAURITANIA Y MEXICO A NAMIBIA A NEPAL Y NETHERLANDS A NIGERIA A PAKISTAN Y PERU A PHILIPPINES Y POLAND A QATAR A REPUBLIC OF KOREA A SENEGAL Y SLOVAKIA Y SOMALIA Y SPAIN A SUDAN A TOGO Y UKRAINE A URUGUAY N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29359
18,2020-06-22,Right of the Palestinian people to self-determination,"
    Yes: 43 | No: 2 | Abstentions: 2 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA Y ARMENIA N AUSTRALIA Y AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL Y BULGARIA Y BURKINA FASO A CAMEROON Y CHILE Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK Y ERITREA Y FIJI Y GERMANY Y INDIA Y INDONESIA Y ITALY Y JAPAN Y LIBYAN ARAB REPUBLIC N MARSHALL ISLANDS Y MAURITANIA Y MEXICO Y NAMIBIA Y NEPAL Y NETHERLANDS Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y SENEGAL Y SLOVAKIA Y SOMALIA Y SPAIN Y SUDAN Y TOGO Y UKRAINE Y URUGUAY Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29355
19,2020-06-22,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 42 | No: 2 | Abstentions: 3 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA Y ARMENIA N AUSTRALIA Y AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL Y BULGARIA Y BURKINA FASO A CAMEROON Y CHILE Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK Y ERITREA Y FIJI Y GERMANY Y INDIA Y INDONESIA Y ITALY Y JAPAN Y LIBYAN ARAB REPUBLIC N MARSHALL ISLANDS Y MAURITANIA Y MEXICO Y NAMIBIA Y NEPAL Y NETHERLANDS Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y SENEGAL Y SLOVAKIA Y SOMALIA Y SPAIN Y SUDAN A TOGO Y UKRAINE Y URUGUAY Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29354
20,2020-06-22,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan","
    Yes: 36 | No: 2 | Abstentions: 9 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y ARGENTINA Y ARMENIA N AUSTRALIA A AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH A BRAZIL A BULGARIA Y BURKINA FASO A CAMEROON Y CHILE A CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK Y ERITREA Y FIJI Y GERMANY Y INDIA Y INDONESIA Y ITALY Y JAPAN Y LIBYAN ARAB REPUBLIC N MARSHALL ISLANDS Y MAURITANIA Y MEXICO Y NAMIBIA Y NEPAL Y NETHERLANDS Y NIGERIA Y PAKISTAN Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y SENEGAL A SLOVAKIA Y SOMALIA Y SPAIN Y SUDAN A TOGO A UKRAINE Y URUGUAY Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29353
21,2020-06-22,Situation of human rights in the Syrian Arab Republic,"
    Yes: 27 | No: 2 | Abstentions: 18 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA Y ARGENTINA A ARMENIA Y AUSTRALIA Y AUSTRIA Y BAHAMAS A BAHRAIN A BANGLADESH Y BRAZIL Y BULGARIA A BURKINA FASO A CAMEROON Y CHILE Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N ERITREA Y FIJI Y GERMANY A INDIA A INDONESIA Y ITALY Y JAPAN Y LIBYAN ARAB REPUBLIC Y MARSHALL ISLANDS A MAURITANIA Y MEXICO A NAMIBIA A NEPAL Y NETHERLANDS A NIGERIA A PAKISTAN Y PERU A PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA A SENEGAL Y SLOVAKIA Y SOMALIA Y SPAIN A SUDAN Y TOGO Y UKRAINE Y URUGUAY N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29350
22,2020-06-22,Situation of human rights in Myanmar,"
    Yes: 37 | No: 2 | Abstentions: 8 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN A ANGOLA Y ARGENTINA Y ARMENIA Y AUSTRALIA Y AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL Y BULGARIA Y BURKINA FASO A CAMEROON Y CHILE Y CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK Y ERITREA Y FIJI Y GERMANY A INDIA A INDONESIA Y ITALY A JAPAN Y LIBYAN ARAB REPUBLIC Y MARSHALL ISLANDS Y MAURITANIA Y MEXICO Y NAMIBIA A NEPAL Y NETHERLANDS Y NIGERIA Y PAKISTAN Y PERU N PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA A SENEGAL Y SLOVAKIA Y SOMALIA Y SPAIN Y SUDAN Y TOGO Y UKRAINE Y URUGUAY N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29348
23,2020-06-22,Situation of human rights in the Islamic Republic of Iran,"
    Yes: 22 | No: 8 | Abstentions: 15 | Non-Voting: 2 | Total voting membership: 47","
    . AFGHANISTAN A ANGOLA Y ARGENTINA N ARMENIA Y AUSTRALIA Y AUSTRIA Y BAHAMAS Y BAHRAIN A BANGLADESH A BRAZIL Y BULGARIA A BURKINA FASO A CAMEROON Y CHILE Y CZECH REPUBLIC . DEMOCRATIC REPUBLIC OF THE CONGO Y DENMARK N ERITREA Y FIJI Y GERMANY N INDIA N INDONESIA Y ITALY Y JAPAN N LIBYAN ARAB REPUBLIC Y MARSHALL ISLANDS A MAURITANIA Y MEXICO A NAMIBIA A NEPAL Y NETHERLANDS A NIGERIA N PAKISTAN Y PERU N PHILIPPINES Y POLAND A QATAR Y REPUBLIC OF KOREA A SENEGAL Y SLOVAKIA A SOMALIA Y SPAIN A SUDAN A TOGO Y UKRAINE A URUGUAY N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29346
24,2020-06-22,Promoting mutually beneficial cooperation in the field of human rights,"
    Yes: 23 | No: 16 | Abstentions: 8 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN Y ANGOLA Y ARGENTINA A ARMENIA N AUSTRALIA N AUSTRIA A BAHAMAS Y BAHRAIN Y BANGLADESH Y BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON A CHILE N CZECH REPUBLIC A DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y ERITREA A FIJI N GERMANY N INDIA Y INDONESIA N ITALY N JAPAN A LIBYAN ARAB REPUBLIC N MARSHALL ISLANDS Y MAURITANIA Y MEXICO Y NAMIBIA Y NEPAL N NETHERLANDS Y NIGERIA Y PAKISTAN A PERU Y PHILIPPINES N POLAND Y QATAR N REPUBLIC OF KOREA Y SENEGAL N SLOVAKIA Y SOMALIA N SPAIN Y SUDAN Y TOGO N UKRAINE Y URUGUAY Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29343
25,2020-06-22,The negative impact of unilateral coercive measures on the enjoyment of human rights,"
    Yes: 25 | No: 16 | Abstentions: 6 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN Y ANGOLA Y ARGENTINA Y ARMENIA N AUSTRALIA N AUSTRIA Y BAHAMAS Y BAHRAIN Y BANGLADESH N BRAZIL N BULGARIA Y BURKINA FASO Y CAMEROON A CHILE N CZECH REPUBLIC Y DEMOCRATIC REPUBLIC OF THE CONGO N DENMARK Y ERITREA Y FIJI N GERMANY Y INDIA Y INDONESIA N ITALY N JAPAN A LIBYAN ARAB REPUBLIC N MARSHALL ISLANDS A MAURITANIA A MEXICO Y NAMIBIA Y NEPAL N NETHERLANDS Y NIGERIA Y PAKISTAN A PERU Y PHILIPPINES N POLAND Y QATAR N REPUBLIC OF KOREA Y SENEGAL N SLOVAKIA Y SOMALIA N SPAIN Y SUDAN Y TOGO N UKRAINE Y URUGUAY Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/29337
