,vote_date,resolution_title,vote_summary,vote_record,url_record
10,2018-07-06,The contribution of the Human Rights Council to the prevention of human rights violations,"
    Yes: 28 | No: 9 | Abstentions: 8 | Non-Voting: 2 | Total voting membership: 47","
    Y AFGHANISTAN A ANGOLA Y AUSTRALIA Y BELGIUM Y BRAZIL N BURUNDI Y CHILE N CHINA Y COTE D'IVOIRE Y CROATIA N CUBA A DEMOCRATIC REPUBLIC OF THE CONGO A ECUADOR N EGYPT A ETHIOPIA Y GEORGIA Y GERMANY Y HUNGARY Y IRAQ Y JAPAN A KENYA N KYRGYZSTAN Y MEXICO Y MONGOLIA Y NEPAL A NIGERIA A PAKISTAN Y PANAMA Y PERU A PHILIPPINES Y QATAR Y REPUBLIC OF KOREA Y RWANDA N SAUDI ARABIA Y SENEGAL Y SLOVAKIA Y SLOVENIA N SOUTH AFRICA Y SPAIN Y SWITZERLAND Y TOGO Y TUNISIA . UKRAINE N UNITED ARAB EMIRATES Y UNITED KINGDOM . UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27543
11,2018-07-06,The human rights situation in the Syrian Arab Republic,"
    Yes: 26 | No: 5 | Abstentions: 15 | Non-Voting: 1 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA Y AUSTRALIA Y BELGIUM Y BRAZIL N BURUNDI Y CHILE N CHINA Y COTE D'IVOIRE Y CROATIA N CUBA A DEMOCRATIC REPUBLIC OF THE CONGO Y ECUADOR A EGYPT A ETHIOPIA Y GEORGIA Y GERMANY Y HUNGARY N IRAQ Y JAPAN A KENYA A KYRGYZSTAN Y MEXICO A MONGOLIA A NEPAL A NIGERIA A PAKISTAN Y PANAMA Y PERU A PHILIPPINES Y QATAR Y REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA A SENEGAL Y SLOVAKIA Y SLOVENIA A SOUTH AFRICA Y SPAIN Y SWITZERLAND Y TOGO A TUNISIA Y UKRAINE Y UNITED ARAB EMIRATES Y UNITED KINGDOM . UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27541
12,2018-07-06,Situation of human rights in Belarus,"
    Yes: 19 | No: 6 | Abstentions: 21 | Non-Voting: 1 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA Y AUSTRALIA Y BELGIUM Y BRAZIL N BURUNDI Y CHILE N CHINA Y COTE D'IVOIRE Y CROATIA N CUBA A DEMOCRATIC REPUBLIC OF THE CONGO A ECUADOR N EGYPT A ETHIOPIA A GEORGIA Y GERMANY Y HUNGARY A IRAQ Y JAPAN A KENYA A KYRGYZSTAN Y MEXICO A MONGOLIA A NEPAL A NIGERIA A PAKISTAN Y PANAMA Y PERU A PHILIPPINES A QATAR Y REPUBLIC OF KOREA A RWANDA A SAUDI ARABIA A SENEGAL Y SLOVAKIA Y SLOVENIA A SOUTH AFRICA Y SPAIN Y SWITZERLAND A TOGO A TUNISIA Y UKRAINE N UNITED ARAB EMIRATES Y UNITED KINGDOM . UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27539
13,2018-07-06,Civil society space : engagement with international and regional organizations,"
    Yes: 35 | No: 0 | Abstentions: 11 | Non-Voting: 1 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA Y AUSTRALIA Y BELGIUM Y BRAZIL A BURUNDI Y CHILE A CHINA Y COTE D'IVOIRE Y CROATIA A CUBA Y DEMOCRATIC REPUBLIC OF THE CONGO Y ECUADOR A EGYPT A ETHIOPIA Y GEORGIA Y GERMANY Y HUNGARY Y IRAQ Y JAPAN Y KENYA A KYRGYZSTAN Y MEXICO Y MONGOLIA Y NEPAL A NIGERIA Y PAKISTAN Y PANAMA Y PERU Y PHILIPPINES A QATAR Y REPUBLIC OF KOREA Y RWANDA A SAUDI ARABIA Y SENEGAL Y SLOVAKIA Y SLOVENIA Y SOUTH AFRICA Y SPAIN Y SWITZERLAND Y TOGO Y TUNISIA Y UKRAINE A UNITED ARAB EMIRATES Y UNITED KINGDOM . UNITED STATES A VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27537
14,2018-07-05,Enhancement of international cooperation in the field of human rights,"
    Yes: 28 | No: 14 | Abstentions: 3 | Non-Voting: 2 | Total voting membership: 47","
    A AFGHANISTAN Y ANGOLA N AUSTRALIA N BELGIUM A BRAZIL Y BURUNDI Y CHILE Y CHINA Y COTE D'IVOIRE N CROATIA Y CUBA Y DEMOCRATIC REPUBLIC OF THE CONGO Y ECUADOR Y EGYPT Y ETHIOPIA N GEORGIA N GERMANY N HUNGARY Y IRAQ N JAPAN Y KENYA Y KYRGYZSTAN A MEXICO Y MONGOLIA Y NEPAL Y NIGERIA Y PAKISTAN . PANAMA Y PERU Y PHILIPPINES Y QATAR N REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA Y SENEGAL N SLOVAKIA N SLOVENIA Y SOUTH AFRICA N SPAIN N SWITZERLAND Y TOGO Y TUNISIA N UKRAINE Y UNITED ARAB EMIRATES N UNITED KINGDOM . UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27528
15,2018-07-05,Human rights and international solidarity,"
    Yes: 31 | No: 14 | Abstentions: 1 | Non-Voting: 1 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA N AUSTRALIA N BELGIUM Y BRAZIL Y BURUNDI Y CHILE Y CHINA Y COTE D'IVOIRE N CROATIA Y CUBA Y DEMOCRATIC REPUBLIC OF THE CONGO Y ECUADOR Y EGYPT Y ETHIOPIA N GEORGIA N GERMANY N HUNGARY Y IRAQ N JAPAN Y KENYA Y KYRGYZSTAN A MEXICO Y MONGOLIA Y NEPAL Y NIGERIA Y PAKISTAN Y PANAMA Y PERU Y PHILIPPINES Y QATAR N REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA Y SENEGAL N SLOVAKIA N SLOVENIA Y SOUTH AFRICA N SPAIN N SWITZERLAND Y TOGO Y TUNISIA N UKRAINE Y UNITED ARAB EMIRATES N UNITED KINGDOM . UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27527
16,2018-03-23,Contribution to the implementation of the joint commitment to effectively addressing and countering the world drug problem with regard to human rights,"
    Yes: 26 | No: 10 | Abstentions: 11 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN Y ANGOLA Y AUSTRALIA Y BELGIUM Y BRAZIL N BURUNDI Y CHILE N CHINA A COTE D'IVOIRE Y CROATIA N CUBA A DEMOCRATIC REPUBLIC OF THE CONGO Y ECUADOR N EGYPT A ETHIOPIA Y GEORGIA Y GERMANY Y HUNGARY N IRAQ Y JAPAN A KENYA Y KYRGYZSTAN Y MEXICO Y MONGOLIA Y NEPAL A NIGERIA N PAKISTAN Y PANAMA Y PERU N PHILIPPINES A QATAR Y REPUBLIC OF KOREA Y RWANDA N SAUDI ARABIA A SENEGAL Y SLOVAKIA Y SLOVENIA A SOUTH AFRICA Y SPAIN Y SWITZERLAND A TOGO A TUNISIA Y UKRAINE N UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27510
17,2018-03-23,Cooperation with Georgia,"
    Yes: 19 | No: 5 | Abstentions: 23 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA Y AUSTRALIA Y BELGIUM A BRAZIL N BURUNDI A CHILE N CHINA Y COTE D'IVOIRE Y CROATIA N CUBA Y DEMOCRATIC REPUBLIC OF THE CONGO A ECUADOR A EGYPT A ETHIOPIA Y GEORGIA Y GERMANY Y HUNGARY A IRAQ Y JAPAN A KENYA A KYRGYZSTAN Y MEXICO A MONGOLIA A NEPAL A NIGERIA A PAKISTAN Y PANAMA Y PERU N PHILIPPINES A QATAR A REPUBLIC OF KOREA A RWANDA A SAUDI ARABIA A SENEGAL Y SLOVAKIA Y SLOVENIA A SOUTH AFRICA Y SPAIN A SWITZERLAND Y TOGO A TUNISIA Y UKRAINE A UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27508
18,2018-03-23,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 27 | No: 4 | Abstentions: 15 | Non-Voting: 1 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA N AUSTRALIA Y BELGIUM Y BRAZIL Y BURUNDI Y CHILE Y CHINA Y COTE D'IVOIRE A CROATIA Y CUBA A DEMOCRATIC REPUBLIC OF THE CONGO Y ECUADOR Y EGYPT A ETHIOPIA A GEORGIA A GERMANY A HUNGARY Y IRAQ A JAPAN A KENYA Y KYRGYZSTAN A MEXICO . MONGOLIA Y NEPAL Y NIGERIA Y PAKISTAN A PANAMA Y PERU Y PHILIPPINES Y QATAR A REPUBLIC OF KOREA A RWANDA Y SAUDI ARABIA Y SENEGAL A SLOVAKIA Y SLOVENIA Y SOUTH AFRICA A SPAIN Y SWITZERLAND N TOGO Y TUNISIA A UKRAINE Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27505
19,2018-03-23,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan","
    Yes: 34 | No: 4 | Abstentions: 8 | Non-Voting: 1 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA N AUSTRALIA Y BELGIUM Y BRAZIL Y BURUNDI Y CHILE Y CHINA Y COTE D'IVOIRE A CROATIA Y CUBA A DEMOCRATIC REPUBLIC OF THE CONGO Y ECUADOR Y EGYPT Y ETHIOPIA A GEORGIA Y GERMANY N HUNGARY Y IRAQ Y JAPAN Y KENYA Y KYRGYZSTAN Y MEXICO . MONGOLIA Y NEPAL Y NIGERIA Y PAKISTAN A PANAMA Y PERU Y PHILIPPINES Y QATAR Y REPUBLIC OF KOREA A RWANDA Y SAUDI ARABIA Y SENEGAL A SLOVAKIA Y SLOVENIA Y SOUTH AFRICA Y SPAIN Y SWITZERLAND N TOGO Y TUNISIA A UKRAINE Y UNITED ARAB EMIRATES A UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27504
20,2018-03-23,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 41 | No: 3 | Abstentions: 2 | Non-Voting: 1 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA N AUSTRALIA Y BELGIUM Y BRAZIL Y BURUNDI Y CHILE Y CHINA Y COTE D'IVOIRE Y CROATIA Y CUBA A DEMOCRATIC REPUBLIC OF THE CONGO Y ECUADOR Y EGYPT Y ETHIOPIA Y GEORGIA Y GERMANY Y HUNGARY Y IRAQ Y JAPAN Y KENYA Y KYRGYZSTAN Y MEXICO . MONGOLIA Y NEPAL Y NIGERIA Y PAKISTAN Y PANAMA Y PERU Y PHILIPPINES Y QATAR Y REPUBLIC OF KOREA A RWANDA Y SAUDI ARABIA Y SENEGAL Y SLOVAKIA Y SLOVENIA Y SOUTH AFRICA Y SPAIN Y SWITZERLAND N TOGO Y TUNISIA Y UKRAINE Y UNITED ARAB EMIRATES Y UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27503
21,2018-03-23,Right of the Palestinian people to self-determination,"
    Yes: 43 | No: 2 | Abstentions: 1 | Non-Voting: 1 | Total voting membership: 47","
    Y AFGHANISTAN Y ANGOLA N AUSTRALIA Y BELGIUM Y BRAZIL Y BURUNDI Y CHILE Y CHINA Y COTE D'IVOIRE Y CROATIA Y CUBA A DEMOCRATIC REPUBLIC OF THE CONGO Y ECUADOR Y EGYPT Y ETHIOPIA Y GEORGIA Y GERMANY Y HUNGARY Y IRAQ Y JAPAN Y KENYA Y KYRGYZSTAN Y MEXICO . MONGOLIA Y NEPAL Y NIGERIA Y PAKISTAN Y PANAMA Y PERU Y PHILIPPINES Y QATAR Y REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA Y SENEGAL Y SLOVAKIA Y SLOVENIA Y SOUTH AFRICA Y SPAIN Y SWITZERLAND Y TOGO Y TUNISIA Y UKRAINE Y UNITED ARAB EMIRATES Y UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27497
22,2018-03-23,Situation of human rights in Myanmar,"
    Yes: 32 | No: 5 | Abstentions: 10 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN A ANGOLA Y AUSTRALIA Y BELGIUM Y BRAZIL N BURUNDI Y CHILE N CHINA Y COTE D'IVOIRE Y CROATIA N CUBA A DEMOCRATIC REPUBLIC OF THE CONGO A ECUADOR Y EGYPT A ETHIOPIA Y GEORGIA Y GERMANY Y HUNGARY Y IRAQ A JAPAN A KENYA Y KYRGYZSTAN Y MEXICO A MONGOLIA A NEPAL Y NIGERIA Y PAKISTAN Y PANAMA Y PERU N PHILIPPINES Y QATAR Y REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA A SENEGAL Y SLOVAKIA Y SLOVENIA A SOUTH AFRICA Y SPAIN Y SWITZERLAND Y TOGO Y TUNISIA Y UKRAINE Y UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27495
23,2018-03-23,Situation of human rights in the Islamic Republic of Iran,"
    Yes: 21 | No: 7 | Abstentions: 19 | Non-Voting: 0 | Total voting membership: 47","
    A AFGHANISTAN A ANGOLA Y AUSTRALIA Y BELGIUM A BRAZIL N BURUNDI Y CHILE N CHINA Y COTE D'IVOIRE Y CROATIA N CUBA A DEMOCRATIC REPUBLIC OF THE CONGO A ECUADOR A EGYPT A ETHIOPIA A GEORGIA Y GERMANY Y HUNGARY N IRAQ Y JAPAN A KENYA N KYRGYZSTAN Y MEXICO A MONGOLIA A NEPAL A NIGERIA N PAKISTAN Y PANAMA Y PERU A PHILIPPINES A QATAR Y REPUBLIC OF KOREA A RWANDA Y SAUDI ARABIA A SENEGAL Y SLOVAKIA Y SLOVENIA A SOUTH AFRICA Y SPAIN Y SWITZERLAND A TOGO A TUNISIA Y UKRAINE Y UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27492
24,2018-03-23,The human rights situation in the Syrian Arab Republic,"
    Yes: 27 | No: 4 | Abstentions: 16 | Non-Voting: 0 | Total voting membership: 47","
    Y AFGHANISTAN A ANGOLA Y AUSTRALIA Y BELGIUM Y BRAZIL N BURUNDI Y CHILE N CHINA Y COTE D'IVOIRE Y CROATIA N CUBA A DEMOCRATIC REPUBLIC OF THE CONGO A ECUADOR A EGYPT A ETHIOPIA Y GEORGIA Y GERMANY Y HUNGARY A IRAQ Y JAPAN A KENYA A KYRGYZSTAN Y MEXICO A MONGOLIA A NEPAL A NIGERIA A PAKISTAN Y PANAMA Y PERU A PHILIPPINES Y QATAR Y REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA A SENEGAL Y SLOVAKIA Y SLOVENIA A SOUTH AFRICA Y SPAIN Y SWITZERLAND Y TOGO A TUNISIA Y UKRAINE Y UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27490
25,2018-03-23,Promoting mutually beneficial cooperation in the field of human rights,"
    Yes: 28 | No: 1 | Abstentions: 17 | Non-Voting: 1 | Total voting membership: 47","
    A AFGHANISTAN Y ANGOLA A AUSTRALIA A BELGIUM Y BRAZIL Y BURUNDI Y CHILE Y CHINA Y COTE D'IVOIRE A CROATIA Y CUBA Y DEMOCRATIC REPUBLIC OF THE CONGO Y ECUADOR Y EGYPT Y ETHIOPIA A GEORGIA A GERMANY A HUNGARY Y IRAQ A JAPAN Y KENYA Y KYRGYZSTAN Y MEXICO Y MONGOLIA Y NEPAL Y NIGERIA Y PAKISTAN Y PANAMA A PERU Y PHILIPPINES Y QATAR A REPUBLIC OF KOREA A RWANDA Y SAUDI ARABIA Y SENEGAL A SLOVAKIA A SLOVENIA Y SOUTH AFRICA A SPAIN A SWITZERLAND Y TOGO . TUNISIA A UKRAINE Y UNITED ARAB EMIRATES A UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27478
