,vote_date,resolution_title,vote_summary,vote_record,url_record
11,2013-06-13,Human rights and international solidarity,"
    Yes: 32 | No: 15 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA N AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA Y COTE D'IVOIRE N CZECH REPUBLIC Y ECUADOR N ESTONIA Y ETHIOPIA Y GABON N GERMANY Y GUATEMALA Y INDIA Y INDONESIA N IRELAND N ITALY N JAPAN Y KAZAKHSTAN Y KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA N MONTENEGRO Y PAKISTAN Y PERU Y PHILIPPINES N POLAND Y QATAR N REPUBLIC OF KOREA N REPUBLIC OF MOLDOVA N ROMANIA Y SIERRA LEONE N SPAIN N SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26641
12,2013-06-13,"The effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights","
    Yes: 30 | No: 15 | Abstentions: 2 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA N AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO A CHILE Y CONGO Y COSTA RICA Y COTE D'IVOIRE N CZECH REPUBLIC Y ECUADOR N ESTONIA Y ETHIOPIA Y GABON N GERMANY Y GUATEMALA Y INDIA Y INDONESIA N IRELAND N ITALY N JAPAN Y KAZAKHSTAN Y KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA N MONTENEGRO Y PAKISTAN A PERU Y PHILIPPINES N POLAND Y QATAR N REPUBLIC OF KOREA N REPUBLIC OF MOLDOVA N ROMANIA Y SIERRA LEONE N SPAIN N SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26640
13,2013-05-29,"The deteriorating situation of human rights in the Syrian Arab Republic, and the recent killings in Al-Qusayr","
    Yes: 36 | No: 1 | Abstentions: 8 | Non-Voting: 2 | Total voting membership: 47","
    A ANGOLA Y ARGENTINA Y AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE A CONGO Y COSTA RICA Y COTE D'IVOIRE Y CZECH REPUBLIC A ECUADOR Y ESTONIA A ETHIOPIA Y GABON Y GERMANY Y GUATEMALA A INDIA A INDONESIA Y IRELAND Y ITALY Y JAPAN . KAZAKHSTAN . KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MONTENEGRO Y PAKISTAN Y PERU A PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y REPUBLIC OF MOLDOVA Y ROMANIA Y SIERRA LEONE Y SPAIN Y SWITZERLAND Y THAILAND A UGANDA Y UNITED ARAB EMIRATES Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26630
14,2013-03-22,"Education as a tool to prevent racism, racial discrimination, xenophobia and related intolerance","
    Yes: 46 | No: 0 | Abstentions: 1 | Non-Voting: 1 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA Y COTE D'IVOIRE Y CZECH REPUBLIC Y ECUADOR Y ESTONIA Y ETHIOPIA Y GABON Y GERMANY Y GUATEMALA Y INDIA Y INDONESIA Y IRELAND Y ITALY Y JAPAN Y KAZAKHSTAN Y KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MONTENEGRO Y PAKISTAN Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y REPUBLIC OF MOLDOVA Y ROMANIA Y SIERRA LEONE Y SPAIN Y SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES A UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26606
15,2013-03-22,"Open-ended intergovernmental working group to consider the possibility of elaborating an international regulatory framework on the regulation, monitoring and oversight of the activities of private military and security companies","
    Yes: 31 | No: 11 | Abstentions: 5 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA N AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA Y COTE D'IVOIRE N CZECH REPUBLIC Y ECUADOR N ESTONIA Y ETHIOPIA Y GABON N GERMANY Y GUATEMALA Y INDIA Y INDONESIA N IRELAND N ITALY A JAPAN A KAZAKHSTAN Y KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA N MONTENEGRO Y PAKISTAN Y PERU Y PHILIPPINES N POLAND Y QATAR N REPUBLIC OF KOREA A REPUBLIC OF MOLDOVA N ROMANIA Y SIERRA LEONE N SPAIN A SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES A UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26605
16,2013-03-22,Intergovernmental Working Group on the Effective Implementation of the Durban Declaration and Programme of Action,"
    Yes: 34 | No: 1 | Abstentions: 12 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA A AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA Y COTE D'IVOIRE A CZECH REPUBLIC Y ECUADOR A ESTONIA Y ETHIOPIA Y GABON A GERMANY Y GUATEMALA Y INDIA Y INDONESIA A IRELAND A ITALY Y JAPAN Y KAZAKHSTAN Y KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA A MONTENEGRO Y PAKISTAN Y PERU Y PHILIPPINES A POLAND Y QATAR Y REPUBLIC OF KOREA A REPUBLIC OF MOLDOVA A ROMANIA Y SIERRA LEONE A SPAIN A SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26602
17,2013-03-22,"Follow-up to the report of the independent international fact-finding mission to investigate the implications of Israeli settlements on the civil, political, economic, social and cultural rights of the Palestinian people throughout the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 45 | No: 1 | Abstentions: 0 | Non-Voting: 1 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA Y COTE D'IVOIRE Y CZECH REPUBLIC Y ECUADOR Y ESTONIA . ETHIOPIA Y GABON Y GERMANY Y GUATEMALA Y INDIA Y INDONESIA Y IRELAND Y ITALY Y JAPAN Y KAZAKHSTAN Y KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MONTENEGRO Y PAKISTAN Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y REPUBLIC OF MOLDOVA Y ROMANIA Y SIERRA LEONE Y SPAIN Y SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26601
18,2013-03-22,"Human Rights situation in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 46 | No: 1 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA Y COTE D'IVOIRE Y CZECH REPUBLIC Y ECUADOR Y ESTONIA Y ETHIOPIA Y GABON Y GERMANY Y GUATEMALA Y INDIA Y INDONESIA Y IRELAND Y ITALY Y JAPAN Y KAZAKHSTAN Y KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MONTENEGRO Y PAKISTAN Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y REPUBLIC OF MOLDOVA Y ROMANIA Y SIERRA LEONE Y SPAIN Y SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26600
19,2013-03-22,Right of the Palestinian people to self-determination,"
    Yes: 46 | No: 1 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA Y COTE D'IVOIRE Y CZECH REPUBLIC Y ECUADOR Y ESTONIA Y ETHIOPIA Y GABON Y GERMANY Y GUATEMALA Y INDIA Y INDONESIA Y IRELAND Y ITALY Y JAPAN Y KAZAKHSTAN Y KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MONTENEGRO Y PAKISTAN Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y REPUBLIC OF MOLDOVA Y ROMANIA Y SIERRA LEONE Y SPAIN Y SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26599
20,2013-03-22,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan","
    Yes: 44 | No: 1 | Abstentions: 2 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA A COTE D'IVOIRE Y CZECH REPUBLIC Y ECUADOR Y ESTONIA Y ETHIOPIA Y GABON Y GERMANY Y GUATEMALA Y INDIA Y INDONESIA Y IRELAND Y ITALY Y JAPAN Y KAZAKHSTAN A KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MONTENEGRO Y PAKISTAN Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y REPUBLIC OF MOLDOVA Y ROMANIA Y SIERRA LEONE Y SPAIN Y SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26598
21,2013-03-22,Follow-up to the report of the United Nations Independent International Fact-Finding Mission on the Gaza Conflict,"
    Yes: 43 | No: 1 | Abstentions: 3 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA Y COTE D'IVOIRE A CZECH REPUBLIC Y ECUADOR Y ESTONIA A ETHIOPIA Y GABON Y GERMANY Y GUATEMALA Y INDIA Y INDONESIA Y IRELAND Y ITALY Y JAPAN Y KAZAKHSTAN A KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MONTENEGRO Y PAKISTAN Y PERU Y PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y REPUBLIC OF MOLDOVA Y ROMANIA Y SIERRA LEONE Y SPAIN Y SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26597
22,2013-03-22,Situation of human rights in the Syrian Arab Republic,"
    Yes: 41 | No: 1 | Abstentions: 5 | Non-Voting: 2 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA Y AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA Y COTE D'IVOIRE Y CZECH REPUBLIC A ECUADOR Y ESTONIA Y ETHIOPIA Y GABON Y GERMANY Y GUATEMALA A INDIA Y INDONESIA Y IRELAND Y ITALY Y JAPAN A KAZAKHSTAN Y KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA Y MONTENEGRO Y PAKISTAN Y PERU A PHILIPPINES Y POLAND Y QATAR Y REPUBLIC OF KOREA Y REPUBLIC OF MOLDOVA Y ROMANIA Y SIERRA LEONE Y SPAIN Y SWITZERLAND Y THAILAND A UGANDA Y UNITED ARAB EMIRATES Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26596
23,2013-03-22,Situation of human rights in the Islamic Republic of Iran,"
    Yes: 26 | No: 2 | Abstentions: 17 | Non-Voting: 2 | Total voting membership: 47","
    A ANGOLA Y ARGENTINA Y AUSTRIA A BENIN Y BOTSWANA Y BRAZIL A BURKINA FASO Y CHILE A CONGO Y COSTA RICA A COTE D'IVOIRE Y CZECH REPUBLIC A ECUADOR Y ESTONIA A ETHIOPIA Y GABON Y GERMANY Y GUATEMALA A INDIA A INDONESIA Y IRELAND Y ITALY Y JAPAN . KAZAKHSTAN A KENYA A KUWAIT Y LIBYAN ARAB REPUBLIC A MALAYSIA Y MALDIVES A MAURITANIA Y MONTENEGRO N PAKISTAN Y PERU A PHILIPPINES Y POLAND . QATAR Y REPUBLIC OF KOREA Y REPUBLIC OF MOLDOVA Y ROMANIA Y SIERRA LEONE Y SPAIN Y SWITZERLAND A THAILAND A UGANDA A UNITED ARAB EMIRATES Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26595
24,2013-03-21,Human rights in the occupied Syrian Golan,"
    Yes: 29 | No: 1 | Abstentions: 17 | Non-Voting: 0 | Total voting membership: 47","
    Y ANGOLA Y ARGENTINA A AUSTRIA Y BENIN Y BOTSWANA Y BRAZIL Y BURKINA FASO Y CHILE Y CONGO Y COSTA RICA A COTE D'IVOIRE A CZECH REPUBLIC Y ECUADOR A ESTONIA Y ETHIOPIA A GABON A GERMANY Y GUATEMALA Y INDIA Y INDONESIA A IRELAND A ITALY A JAPAN Y KAZAKHSTAN A KENYA Y KUWAIT Y LIBYAN ARAB REPUBLIC Y MALAYSIA Y MALDIVES Y MAURITANIA A MONTENEGRO Y PAKISTAN Y PERU Y PHILIPPINES A POLAND Y QATAR A REPUBLIC OF KOREA A REPUBLIC OF MOLDOVA A ROMANIA Y SIERRA LEONE A SPAIN A SWITZERLAND Y THAILAND Y UGANDA Y UNITED ARAB EMIRATES N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/26589
