,vote_date,resolution_title,vote_summary,vote_record,url_record
10,2017-09-28,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination,"
    Yes: 32 | No: 15 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    N ALBANIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE N CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA N GEORGIA N GERMANY Y GHANA N HUNGARY Y INDIA Y INDONESIA Y IRAQ N JAPAN Y KENYA Y KYRGYZSTAN N LATVIA Y MONGOLIA N NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES N PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27408
11,2017-09-28,Mission by the Office of the United Nations High Commissioner for Human Rights to improve the human rights situation and accountability in Burundi,"
    Yes: 23 | No: 14 | Abstentions: 9 | Non-Voting: 1 | Total voting membership: 47","
    N ALBANIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE N CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA N GEORGIA N GERMANY Y GHANA N HUNGARY Y INDIA A INDONESIA Y IRAQ A JAPAN Y KENYA A KYRGYZSTAN N LATVIA A MONGOLIA N NETHERLANDS Y NIGERIA A PANAMA A PARAGUAY A PHILIPPINES N PORTUGAL A QATAR N REPUBLIC OF KOREA . RWANDA Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27407
12,2017-09-28,Composition of staff of the Office of the United Nations High Commissioner for Human Rights,"
    Yes: 31 | No: 15 | Abstentions: 1 | Non-Voting: 0 | Total voting membership: 47","
    N ALBANIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE N CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA N GEORGIA N GERMANY Y GHANA N HUNGARY Y INDIA Y INDONESIA Y IRAQ N JAPAN Y KENYA Y KYRGYZSTAN N LATVIA Y MONGOLIA N NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES N PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND A TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27404
13,2017-06-23,Cooperation with and assistance to Ukraine in the field of human rights,"
    Yes: 22 | No: 6 | Abstentions: 19 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A BANGLADESH Y BELGIUM N BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA A BRAZIL N BURUNDI N CHINA A CONGO Y COTE D'IVOIRE Y CROATIA N CUBA Y ECUADOR A EGYPT A EL SALVADOR A ETHIOPIA Y GEORGIA Y GERMANY Y GHANA Y HUNGARY A INDIA A INDONESIA Y IRAQ Y JAPAN A KENYA A KYRGYZSTAN Y LATVIA A MONGOLIA Y NETHERLANDS Y NIGERIA Y PANAMA A PARAGUAY N PHILIPPINES Y PORTUGAL A QATAR Y REPUBLIC OF KOREA Y RWANDA A SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND A TOGO A TUNISIA A UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27394
14,2017-06-23,Situation of human rights in Belarus,"
    Yes: 18 | No: 8 | Abstentions: 21 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A BANGLADESH Y BELGIUM N BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA Y BRAZIL N BURUNDI N CHINA A CONGO A COTE D'IVOIRE Y CROATIA N CUBA A ECUADOR N EGYPT A EL SALVADOR A ETHIOPIA A GEORGIA Y GERMANY Y GHANA Y HUNGARY N INDIA A INDONESIA A IRAQ Y JAPAN A KENYA A KYRGYZSTAN Y LATVIA A MONGOLIA Y NETHERLANDS A NIGERIA Y PANAMA Y PARAGUAY N PHILIPPINES Y PORTUGAL A QATAR Y REPUBLIC OF KOREA A RWANDA A SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND A TOGO A TUNISIA A UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27386
15,2017-06-23,The human rights situation in the Syrian Arab Republic,"
    Yes: 27 | No: 8 | Abstentions: 12 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A BANGLADESH Y BELGIUM N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL N BURUNDI N CHINA A CONGO Y COTE D'IVOIRE Y CROATIA N CUBA A ECUADOR A EGYPT Y EL SALVADOR A ETHIOPIA Y GEORGIA Y GERMANY Y GHANA Y HUNGARY A INDIA A INDONESIA N IRAQ Y JAPAN A KENYA N KYRGYZSTAN Y LATVIA A MONGOLIA Y NETHERLANDS A NIGERIA Y PANAMA Y PARAGUAY N PHILIPPINES Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND Y TOGO A TUNISIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27385
16,2017-06-22,The contribution of development to the enjoyment of all human rights,"
    Yes: 30 | No: 13 | Abstentions: 3 | Non-Voting: 1 | Total voting membership: 47","
    N ALBANIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE N CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA A GEORGIA N GERMANY Y GHANA N HUNGARY Y INDIA Y INDONESIA Y IRAQ N JAPAN Y KENYA Y KYRGYZSTAN N LATVIA Y MONGOLIA N NETHERLANDS Y NIGERIA A PANAMA . PARAGUAY Y PHILIPPINES N PORTUGAL Y QATAR A REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27384
17,2017-06-22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons,"
    Yes: 30 | No: 12 | Abstentions: 5 | Non-Voting: 0 | Total voting membership: 47","
    N ALBANIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA A BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE N CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA A GEORGIA N GERMANY Y GHANA A HUNGARY Y INDIA Y INDONESIA Y IRAQ N JAPAN Y KENYA Y KYRGYZSTAN N LATVIA Y MONGOLIA N NETHERLANDS Y NIGERIA A PANAMA Y PARAGUAY Y PHILIPPINES N PORTUGAL Y QATAR A REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27375
18,2017-06-22,Enhancement of international cooperation in the field of human rights,"
    Yes: 32 | No: 3 | Abstentions: 12 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y BANGLADESH A BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE A CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA A GEORGIA A GERMANY Y GHANA N HUNGARY Y INDIA Y INDONESIA Y IRAQ A JAPAN Y KENYA Y KYRGYZSTAN A LATVIA Y MONGOLIA A NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES A PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA A SLOVENIA Y SOUTH AFRICA A SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES A UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27370
19,2017-06-22,Promotion of the right to peace,"
    Yes: 32 | No: 11 | Abstentions: 4 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE N CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA A GEORGIA N GERMANY Y GHANA N HUNGARY Y INDIA Y INDONESIA Y IRAQ N JAPAN Y KENYA Y KYRGYZSTAN N LATVIA Y MONGOLIA N NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES A PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA A SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27366
20,2017-06-22,Human rights and international solidarity,"
    Yes: 32 | No: 15 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    N ALBANIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE N CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA N GEORGIA N GERMANY Y GHANA N HUNGARY Y INDIA Y INDONESIA Y IRAQ N JAPAN Y KENYA Y KYRGYZSTAN N LATVIA Y MONGOLIA N NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES N PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27365
21,2017-03-24,Cooperation with Georgia,"
    Yes: 18 | No: 5 | Abstentions: 24 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A BANGLADESH Y BELGIUM N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA A BRAZIL N BURUNDI N CHINA A CONGO A COTE D'IVOIRE Y CROATIA N CUBA A ECUADOR A EGYPT A EL SALVADOR A ETHIOPIA Y GEORGIA Y GERMANY Y GHANA Y HUNGARY A INDIA A INDONESIA A IRAQ Y JAPAN A KENYA A KYRGYZSTAN Y LATVIA A MONGOLIA Y NETHERLANDS A NIGERIA Y PANAMA Y PARAGUAY A PHILIPPINES Y PORTUGAL A QATAR A REPUBLIC OF KOREA A RWANDA A SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA A SWITZERLAND Y TOGO A TUNISIA A UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27346
22,2017-03-24,Elaboration of complementary standards to the International Convention on the Elimination of All Forms of Racial Discrimination,"
    Yes: 31 | No: 4 | Abstentions: 12 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y BANGLADESH A BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE A CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA A GEORGIA N GERMANY Y GHANA A HUNGARY A INDIA Y INDONESIA Y IRAQ A JAPAN Y KENYA Y KYRGYZSTAN A LATVIA Y MONGOLIA A NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES A PORTUGAL Y QATAR A REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA A SLOVENIA Y SOUTH AFRICA N SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27345
23,2017-03-24,Mandate of the Intergovernmental Working Group on the Effective Implementation of the Durban Declaration and Programme of Action,"
    Yes: 46 | No: 1 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA Y BANGLADESH Y BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE Y CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA Y GEORGIA Y GERMANY Y GHANA Y HUNGARY Y INDIA Y INDONESIA Y IRAQ Y JAPAN Y KENYA Y KYRGYZSTAN Y LATVIA Y MONGOLIA Y NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA Y SLOVENIA Y SOUTH AFRICA Y SWITZERLAND Y TOGO Y TUNISIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27343
24,2017-03-24,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 36 | No: 2 | Abstentions: 9 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y BANGLADESH Y BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE A CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA A GEORGIA Y GERMANY Y GHANA A HUNGARY Y INDIA Y INDONESIA Y IRAQ Y JAPAN Y KENYA Y KYRGYZSTAN A LATVIA Y MONGOLIA Y NETHERLANDS Y NIGERIA A PANAMA A PARAGUAY Y PHILIPPINES Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA A RWANDA Y SAUDI ARABIA Y SLOVENIA Y SOUTH AFRICA Y SWITZERLAND N TOGO Y TUNISIA Y UNITED ARAB EMIRATES A UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27333
25,2017-03-24,Right of the Palestinian people to self-determination,"
    Yes: 43 | No: 2 | Abstentions: 2 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA Y BANGLADESH Y BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE Y CROATIA Y CUBA Y ECUADOR Y EGYPT Y EL SALVADOR Y ETHIOPIA Y GEORGIA Y GERMANY Y GHANA Y HUNGARY Y INDIA Y INDONESIA Y IRAQ Y JAPAN Y KENYA Y KYRGYZSTAN Y LATVIA Y MONGOLIA Y NETHERLANDS Y NIGERIA A PANAMA A PARAGUAY Y PHILIPPINES Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RWANDA Y SAUDI ARABIA Y SLOVENIA Y SOUTH AFRICA Y SWITZERLAND N TOGO Y TUNISIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF)",https://searchlibrary.ohchr.org/record/27331
