,vote_date,resolution_title,vote_summary,vote_record,url_record
10,2015-07-03,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 41 | No: 1 | Abstentions: 5 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA Y ALGERIA Y ARGENTINA Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y EL SALVADOR Y ESTONIA A ETHIOPIA Y FRANCE Y GABON Y GERMANY Y GHANA A INDIA Y INDONESIA Y IRELAND Y JAPAN Y KAZAKHSTAN A KENYA Y LATVIA Y MALDIVES Y MEXICO Y MONTENEGRO Y MOROCCO Y NAMIBIA Y NETHERLANDS Y NIGERIA Y PAKISTAN A PARAGUAY Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SIERRA LEONE Y SOUTH AFRICA A THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27048
11,2015-07-03,Cooperation and assistance to Ukraine in the field of human rights,"
    Yes: 21 | No: 6 | Abstentions: 20 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A ALGERIA A ARGENTINA A BANGLADESH N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA A BRAZIL N CHINA A CONGO Y COTE D'IVOIRE N CUBA A EL SALVADOR Y ESTONIA A ETHIOPIA Y FRANCE A GABON Y GERMANY Y GHANA A INDIA A INDONESIA Y IRELAND Y JAPAN A KAZAKHSTAN Y KENYA Y LATVIA Y MALDIVES Y MEXICO Y MONTENEGRO A MOROCCO A NAMIBIA Y NETHERLANDS A NIGERIA A PAKISTAN A PARAGUAY Y PORTUGAL A QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION N SAUDI ARABIA Y SIERRA LEONE A SOUTH AFRICA Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA A UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF) A VIET NAM",https://searchlibrary.ohchr.org/record/27046
12,2015-07-03,"Protection of the family : contribution of the family to the realization of the right to an adequate standard of living for its members, particularly through its role in poverty","
    Yes: 29 | No: 14 | Abstentions: 4 | Non-Voting: 0 | Total voting membership: 47","
    N ALBANIA Y ALGERIA A ARGENTINA Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA A BRAZIL Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y EL SALVADOR N ESTONIA Y ETHIOPIA N FRANCE Y GABON N GERMANY Y GHANA Y INDIA Y INDONESIA N IRELAND N JAPAN Y KAZAKHSTAN Y KENYA N LATVIA Y MALDIVES A MEXICO N MONTENEGRO Y MOROCCO Y NAMIBIA N NETHERLANDS Y NIGERIA Y PAKISTAN Y PARAGUAY N PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SIERRA LEONE N SOUTH AFRICA A THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27045
13,2015-07-02,Situation of human rights in Belarus,"
    Yes: 21 | No: 8 | Abstentions: 18 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A ALGERIA Y ARGENTINA A BANGLADESH N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL N CHINA A CONGO A COTE D'IVOIRE N CUBA A EL SALVADOR Y ESTONIA A ETHIOPIA Y FRANCE Y GABON Y GERMANY A GHANA N INDIA A INDONESIA Y IRELAND Y JAPAN N KAZAKHSTAN A KENYA Y LATVIA Y MALDIVES A MEXICO Y MONTENEGRO A MOROCCO A NAMIBIA Y NETHERLANDS A NIGERIA A PAKISTAN Y PARAGUAY Y PORTUGAL A QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SAUDI ARABIA Y SIERRA LEONE A SOUTH AFRICA Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA A UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF) N VIET NAM",https://searchlibrary.ohchr.org/record/27040
14,2015-07-02,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic,"
    Yes: 29 | No: 6 | Abstentions: 12 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA N ALGERIA Y ARGENTINA A BANGLADESH N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL N CHINA A CONGO Y COTE D'IVOIRE N CUBA Y EL SALVADOR Y ESTONIA A ETHIOPIA Y FRANCE Y GABON Y GERMANY Y GHANA A INDIA A INDONESIA Y IRELAND Y JAPAN A KAZAKHSTAN A KENYA Y LATVIA Y MALDIVES Y MEXICO Y MONTENEGRO Y MOROCCO A NAMIBIA Y NETHERLANDS A NIGERIA A PAKISTAN Y PARAGUAY Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION Y SAUDI ARABIA Y SIERRA LEONE A SOUTH AFRICA Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF) A VIET NAM",https://searchlibrary.ohchr.org/record/27039
15,2015-07-02,"Human rights and the regulation of civilian acquisition, possession and use of firearms","
    Yes: 41 | No: 0 | Abstentions: 6 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA Y ALGERIA Y ARGENTINA Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y EL SALVADOR Y ESTONIA Y ETHIOPIA A FRANCE Y GABON Y GERMANY Y GHANA Y INDIA Y INDONESIA Y IRELAND A JAPAN Y KAZAKHSTAN Y KENYA Y LATVIA Y MALDIVES Y MEXICO Y MONTENEGRO Y MOROCCO Y NAMIBIA Y NETHERLANDS Y NIGERIA Y PAKISTAN Y PARAGUAY Y PORTUGAL Y QATAR A REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SIERRA LEONE Y SOUTH AFRICA A THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES A UNITED KINGDOM A UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27032
16,2015-07-02,Human rights and international solidarity,"
    Yes: 33 | No: 14 | Abstentions: 0 | Non-Voting: 0 | Total voting membership: 47","
    N ALBANIA Y ALGERIA Y ARGENTINA Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y EL SALVADOR N ESTONIA Y ETHIOPIA N FRANCE Y GABON N GERMANY Y GHANA Y INDIA Y INDONESIA N IRELAND N JAPAN Y KAZAKHSTAN Y KENYA N LATVIA Y MALDIVES Y MEXICO N MONTENEGRO Y MOROCCO Y NAMIBIA N NETHERLANDS Y NIGERIA Y PAKISTAN Y PARAGUAY N PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SIERRA LEONE Y SOUTH AFRICA N THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES N UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27025
17,2015-03-27,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 43 | No: 1 | Abstentions: 3 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA Y ALGERIA Y ARGENTINA Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA Y BRAZIL Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y EL SALVADOR Y ESTONIA Y ETHIOPIA Y FRANCE Y GABON Y GERMANY Y GHANA Y INDIA Y INDONESIA Y IRELAND Y JAPAN Y KAZAKHSTAN Y KENYA Y LATVIA Y MALDIVES Y MEXICO Y MONTENEGRO Y MOROCCO Y NAMIBIA Y NETHERLANDS Y NIGERIA Y PAKISTAN A PARAGUAY Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SIERRA LEONE Y SOUTH AFRICA A THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27003
18,2015-03-27,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan","
    Yes: 45 | No: 1 | Abstentions: 1 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA Y ALGERIA Y ARGENTINA Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y EL SALVADOR Y ESTONIA Y ETHIOPIA Y FRANCE Y GABON Y GERMANY Y GHANA Y INDIA Y INDONESIA Y IRELAND Y JAPAN Y KAZAKHSTAN Y KENYA Y LATVIA Y MALDIVES Y MEXICO Y MONTENEGRO Y MOROCCO Y NAMIBIA Y NETHERLANDS Y NIGERIA Y PAKISTAN A PARAGUAY Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SIERRA LEONE Y SOUTH AFRICA Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/26975
19,2015-03-27,Right of the Palestinian people to self-determination,"
    Yes: 45 | No: 1 | Abstentions: 1 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA Y ALGERIA Y ARGENTINA Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y EL SALVADOR Y ESTONIA Y ETHIOPIA Y FRANCE Y GABON Y GERMANY A GHANA Y INDIA Y INDONESIA Y IRELAND Y JAPAN Y KAZAKHSTAN Y KENYA Y LATVIA Y MALDIVES Y MEXICO Y MONTENEGRO Y MOROCCO Y NAMIBIA Y NETHERLANDS Y NIGERIA Y PAKISTAN Y PARAGUAY Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SIERRA LEONE Y SOUTH AFRICA Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/26974
20,2015-03-27,Human rights in the occupied Syrian Golan,"
    Yes: 29 | No: 1 | Abstentions: 17 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y ALGERIA Y ARGENTINA Y BANGLADESH Y BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA Y BRAZIL Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y EL SALVADOR A ESTONIA Y ETHIOPIA A FRANCE Y GABON A GERMANY A GHANA Y INDIA Y INDONESIA A IRELAND A JAPAN Y KAZAKHSTAN Y KENYA A LATVIA Y MALDIVES Y MEXICO A MONTENEGRO Y MOROCCO Y NAMIBIA A NETHERLANDS Y NIGERIA Y PAKISTAN A PARAGUAY A PORTUGAL Y QATAR A REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA A SIERRA LEONE Y SOUTH AFRICA A THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES A UNITED KINGDOM N UNITED STATES Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/26973
21,2015-03-27,Situation of human rights in the Democratic People’s Republic of Korea,"
    Yes: 27 | No: 6 | Abstentions: 14 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A ALGERIA Y ARGENTINA A BANGLADESH N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BRAZIL N CHINA A CONGO Y COTE D'IVOIRE N CUBA Y EL SALVADOR Y ESTONIA A ETHIOPIA Y FRANCE A GABON Y GERMANY Y GHANA A INDIA A INDONESIA Y IRELAND Y JAPAN Y KAZAKHSTAN A KENYA Y LATVIA Y MALDIVES Y MEXICO Y MONTENEGRO Y MOROCCO A NAMIBIA Y NETHERLANDS A NIGERIA A PAKISTAN Y PARAGUAY Y PORTUGAL A QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SAUDI ARABIA Y SIERRA LEONE A SOUTH AFRICA Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF) N VIET NAM",https://searchlibrary.ohchr.org/record/26970
22,2015-03-27,Situation of human rights in the Islamic Republic of Iran,"
    Yes: 20 | No: 11 | Abstentions: 16 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A ALGERIA Y ARGENTINA N BANGLADESH N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA A BRAZIL N CHINA A CONGO A COTE D'IVOIRE N CUBA Y EL SALVADOR Y ESTONIA A ETHIOPIA Y FRANCE Y GABON Y GERMANY A GHANA N INDIA N INDONESIA Y IRELAND Y JAPAN N KAZAKHSTAN A KENYA Y LATVIA A MALDIVES Y MEXICO Y MONTENEGRO A MOROCCO A NAMIBIA Y NETHERLANDS A NIGERIA N PAKISTAN Y PARAGUAY Y PORTUGAL A QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SAUDI ARABIA A SIERRA LEONE A SOUTH AFRICA Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA A UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF) N VIET NAM",https://searchlibrary.ohchr.org/record/26969
23,2015-03-27,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic,"
    Yes: 29 | No: 6 | Abstentions: 12 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA N ALGERIA Y ARGENTINA A BANGLADESH N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA A BRAZIL N CHINA A CONGO Y COTE D'IVOIRE N CUBA Y EL SALVADOR Y ESTONIA A ETHIOPIA Y FRANCE Y GABON Y GERMANY Y GHANA A INDIA Y INDONESIA Y IRELAND Y JAPAN A KAZAKHSTAN A KENYA Y LATVIA Y MALDIVES Y MEXICO Y MONTENEGRO Y MOROCCO A NAMIBIA Y NETHERLANDS A NIGERIA A PAKISTAN Y PARAGUAY Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION Y SAUDI ARABIA Y SIERRA LEONE A SOUTH AFRICA Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y UNITED ARAB EMIRATES Y UNITED KINGDOM Y UNITED STATES N VENEZUELA (BOLIVARIAN REPUBLIC OF) A VIET NAM",https://searchlibrary.ohchr.org/record/26968
