,vote_date,resolution_title,vote_summary,vote_record,url_record
10,2016-07-01,Cooperation with and assistance to Ukraine in the field of human rights,"
    Yes: 22 | No: 6 | Abstentions: 19 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A ALGERIA A BANGLADESH Y BELGIUM N BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA N BURUNDI N CHINA A CONGO Y COTE D'IVOIRE N CUBA Y ECUADOR A EL SALVADOR A ETHIOPIA Y FRANCE Y GEORGIA Y GERMANY Y GHANA A INDIA A INDONESIA A KENYA A KYRGYZSTAN Y LATVIA A MALDIVES Y MEXICO A MONGOLIA A MOROCCO A NAMIBIA Y NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES Y PORTUGAL A QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y TOGO A UNITED ARAB EMIRATES Y UNITED KINGDOM N VENEZUELA (BOLIVARIAN REPUBLIC OF) A VIET NAM",https://searchlibrary.ohchr.org/record/27238
11,2016-07-01,Declaration on the right to peace,"
    Yes: 34 | No: 9 | Abstentions: 14 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y ALGERIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y ECUADOR Y EL SALVADOR Y ETHIOPIA N FRANCE A GEORGIA N GERMANY Y GHANA Y INDIA Y INDONESIA Y KENYA Y KYRGYZSTAN N LATVIA Y MALDIVES Y MEXICO Y MONGOLIA Y MOROCCO Y NAMIBIA N NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES A PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA A SWITZERLAND N THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y TOGO Y UNITED ARAB EMIRATES N UNITED KINGDOM Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27236
12,2016-07-01,Situation of human rights in Belarus,"
    Yes: 15 | No: 9 | Abstentions: 23 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA A ALGERIA A BANGLADESH Y BELGIUM N BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA N BURUNDI N CHINA A CONGO A COTE D'IVOIRE N CUBA A ECUADOR A EL SALVADOR A ETHIOPIA Y FRANCE A GEORGIA Y GERMANY A GHANA N INDIA A INDONESIA A KENYA A KYRGYZSTAN Y LATVIA A MALDIVES Y MEXICO A MONGOLIA A MOROCCO A NAMIBIA Y NETHERLANDS N NIGERIA Y PANAMA Y PARAGUAY A PHILIPPINES Y PORTUGAL A QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA A TOGO A UNITED ARAB EMIRATES Y UNITED KINGDOM N VENEZUELA (BOLIVARIAN REPUBLIC OF) N VIET NAM",https://searchlibrary.ohchr.org/record/27234
13,2016-07-01,The human rights situation in the Syrian Arab Republic,"
    Yes: 27 | No: 6 | Abstentions: 14 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA N ALGERIA A BANGLADESH Y BELGIUM N BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA A BURUNDI N CHINA A CONGO Y COTE D'IVOIRE N CUBA A ECUADOR Y EL SALVADOR A ETHIOPIA Y FRANCE Y GEORGIA Y GERMANY Y GHANA A INDIA A INDONESIA A KENYA A KYRGYZSTAN Y LATVIA Y MALDIVES Y MEXICO Y MONGOLIA Y MOROCCO A NAMIBIA Y NETHERLANDS A NIGERIA Y PANAMA Y PARAGUAY A PHILIPPINES Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION Y SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y TOGO Y UNITED ARAB EMIRATES Y UNITED KINGDOM N VENEZUELA (BOLIVARIAN REPUBLIC OF) A VIET NAM",https://searchlibrary.ohchr.org/record/27233
14,2016-07-01,Protection of the family : role of the family in supporting the protection and promotion of human rights of persons with disabilities,"
    Yes: 32 | No: 13 | Abstentions: 3 | Non-Voting: 0 | Total voting membership: 47","
    N ALBANIA Y ALGERIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y ECUADOR Y EL SALVADOR Y ETHIOPIA N FRANCE A GEORGIA N GERMANY Y GHANA Y INDIA Y INDONESIA Y KENYA Y KYRGYZSTAN N LATVIA Y MALDIVES A MEXICO Y MONGOLIA Y MOROCCO Y NAMIBIA N NETHERLANDS Y NIGERIA N PANAMA Y PARAGUAY Y PHILIPPINES N PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND A THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y TOGO Y UNITED ARAB EMIRATES N UNITED KINGDOM Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27231
15,2016-07-01,Impact of arms transfers on human rights,"
    Yes: 32 | No: 5 | Abstentions: 10 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y ALGERIA Y BANGLADESH A BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y ECUADOR Y EL SALVADOR Y ETHIOPIA N FRANCE A GEORGIA N GERMANY Y GHANA Y INDIA Y INDONESIA Y KENYA A KYRGYZSTAN N LATVIA Y MALDIVES Y MEXICO Y MONGOLIA A MOROCCO Y NAMIBIA N NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES A PORTUGAL A QATAR Y REPUBLIC OF KOREA Y RUSSIAN FEDERATION A SAUDI ARABIA A SLOVENIA Y SOUTH AFRICA Y SWITZERLAND A THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y TOGO Y UNITED ARAB EMIRATES N UNITED KINGDOM Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27220
16,2016-06-30,Human rights and international solidarity,"
    Yes: 33 | No: 13 | Abstentions: 1 | Non-Voting: 0 | Total voting membership: 47","
    N ALBANIA Y ALGERIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y ECUADOR Y EL SALVADOR Y ETHIOPIA N FRANCE N GEORGIA N GERMANY Y GHANA Y INDIA Y INDONESIA Y KENYA Y KYRGYZSTAN N LATVIA Y MALDIVES A MEXICO Y MONGOLIA Y MOROCCO Y NAMIBIA N NETHERLANDS Y NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES N PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA N SLOVENIA Y SOUTH AFRICA N SWITZERLAND N THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y TOGO Y UNITED ARAB EMIRATES N UNITED KINGDOM Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27217
17,2016-06-30,Protection against violence and discrimination based on sexual orientation and gender identity,"
    Yes: 23 | No: 18 | Abstentions: 6 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA N ALGERIA N BANGLADESH Y BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA N BURUNDI N CHINA N CONGO N COTE D'IVOIRE Y CUBA Y ECUADOR Y EL SALVADOR N ETHIOPIA Y FRANCE Y GEORGIA Y GERMANY A GHANA A INDIA N INDONESIA N KENYA N KYRGYZSTAN Y LATVIA N MALDIVES Y MEXICO Y MONGOLIA N MOROCCO A NAMIBIA Y NETHERLANDS N NIGERIA Y PANAMA Y PARAGUAY A PHILIPPINES Y PORTUGAL N QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION N SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA N TOGO N UNITED ARAB EMIRATES Y UNITED KINGDOM Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27195
18,2016-03-24,The promotion and protection of human rights in the context of peaceful protests,"
    Yes: 31 | No: 5 | Abstentions: 10 | Non-Voting: 1 | Total voting membership: 47","
    Y ALBANIA Y ALGERIA A BANGLADESH Y BELGIUM A BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA N BURUNDI N CHINA . CONGO Y COTE D'IVOIRE N CUBA Y ECUADOR Y EL SALVADOR Y ETHIOPIA Y FRANCE Y GEORGIA Y GERMANY Y GHANA Y INDIA Y INDONESIA Y KENYA Y KYRGYZSTAN Y LATVIA Y MALDIVES Y MEXICO Y MONGOLIA Y MOROCCO A NAMIBIA Y NETHERLANDS A NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES Y PORTUGAL A QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SAUDI ARABIA Y SLOVENIA A SOUTH AFRICA Y SWITZERLAND Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA A TOGO A UNITED ARAB EMIRATES Y UNITED KINGDOM N VENEZUELA (BOLIVARIAN REPUBLIC OF) A VIET NAM",https://searchlibrary.ohchr.org/record/27192
19,2016-03-24,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan","
    Yes: 32 | No: 0 | Abstentions: 15 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y ALGERIA Y BANGLADESH A BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y ECUADOR Y EL SALVADOR Y ETHIOPIA A FRANCE A GEORGIA A GERMANY A GHANA Y INDIA Y INDONESIA Y KENYA Y KYRGYZSTAN A LATVIA Y MALDIVES Y MEXICO Y MONGOLIA Y MOROCCO Y NAMIBIA A NETHERLANDS Y NIGERIA Y PANAMA A PARAGUAY Y PHILIPPINES A PORTUGAL Y QATAR A REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA A SLOVENIA Y SOUTH AFRICA Y SWITZERLAND A THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA A TOGO Y UNITED ARAB EMIRATES A UNITED KINGDOM Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27191
20,2016-03-24,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 32 | No: 0 | Abstentions: 15 | Non-Voting: 0 | Total voting membership: 47","
    A ALBANIA Y ALGERIA Y BANGLADESH Y BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA Y BURUNDI Y CHINA A CONGO A COTE D'IVOIRE Y CUBA Y ECUADOR Y EL SALVADOR A ETHIOPIA Y FRANCE A GEORGIA A GERMANY A GHANA A INDIA Y INDONESIA Y KENYA Y KYRGYZSTAN A LATVIA Y MALDIVES Y MEXICO Y MONGOLIA Y MOROCCO Y NAMIBIA A NETHERLANDS Y NIGERIA Y PANAMA A PARAGUAY Y PHILIPPINES Y PORTUGAL Y QATAR A REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SLOVENIA Y SOUTH AFRICA Y SWITZERLAND Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA A TOGO Y UNITED ARAB EMIRATES A UNITED KINGDOM Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27163
21,2016-03-24,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem","
    Yes: 42 | No: 0 | Abstentions: 5 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA Y ALGERIA Y BANGLADESH Y BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) A BOTSWANA Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y ECUADOR Y EL SALVADOR Y ETHIOPIA Y FRANCE Y GEORGIA Y GERMANY A GHANA Y INDIA Y INDONESIA Y KENYA Y KYRGYZSTAN Y LATVIA Y MALDIVES Y MEXICO Y MONGOLIA Y MOROCCO Y NAMIBIA Y NETHERLANDS Y NIGERIA Y PANAMA A PARAGUAY Y PHILIPPINES Y PORTUGAL Y QATAR Y REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA Y SLOVENIA Y SOUTH AFRICA Y SWITZERLAND A THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA A TOGO Y UNITED ARAB EMIRATES Y UNITED KINGDOM Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27162
22,2016-03-24,"Protecting human rights defenders, whether individuals, groups or organs of society, addressing economic, social and cultural rights","
    Yes: 33 | No: 6 | Abstentions: 8 | Non-Voting: 0 | Total voting membership: 47","
    Y ALBANIA Y ALGERIA Y BANGLADESH Y BELGIUM A BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA N BURUNDI N CHINA Y CONGO Y COTE D'IVOIRE N CUBA Y ECUADOR A EL SALVADOR Y ETHIOPIA Y FRANCE Y GEORGIA Y GERMANY Y GHANA Y INDIA Y INDONESIA A KENYA Y KYRGYZSTAN Y LATVIA Y MALDIVES Y MEXICO Y MONGOLIA Y MOROCCO A NAMIBIA Y NETHERLANDS N NIGERIA Y PANAMA Y PARAGUAY Y PHILIPPINES Y PORTUGAL A QATAR Y REPUBLIC OF KOREA N RUSSIAN FEDERATION A SAUDI ARABIA Y SLOVENIA Y SOUTH AFRICA Y SWITZERLAND Y THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y TOGO A UNITED ARAB EMIRATES Y UNITED KINGDOM N VENEZUELA (BOLIVARIAN REPUBLIC OF) A VIET NAM",https://searchlibrary.ohchr.org/record/27160
23,2016-03-24,Effects of terrorism on the enjoyment of all human rights,"
    Yes: 28 | No: 14 | Abstentions: 5 | Non-Voting: 0 | Total voting membership: 47","
    N ALBANIA Y ALGERIA Y BANGLADESH N BELGIUM Y BOLIVIA (PLURINATIONAL STATE OF) Y BOTSWANA Y BURUNDI Y CHINA Y CONGO Y COTE D'IVOIRE Y CUBA Y ECUADOR Y EL SALVADOR Y ETHIOPIA N FRANCE A GEORGIA N GERMANY Y GHANA Y INDIA Y INDONESIA Y KENYA A KYRGYZSTAN N LATVIA Y MALDIVES N MEXICO A MONGOLIA Y MOROCCO A NAMIBIA N NETHERLANDS Y NIGERIA A PANAMA Y PARAGUAY Y PHILIPPINES N PORTUGAL Y QATAR N REPUBLIC OF KOREA Y RUSSIAN FEDERATION Y SAUDI ARABIA N SLOVENIA N SOUTH AFRICA N SWITZERLAND N THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA Y TOGO Y UNITED ARAB EMIRATES N UNITED KINGDOM Y VENEZUELA (BOLIVARIAN REPUBLIC OF) Y VIET NAM",https://searchlibrary.ohchr.org/record/27158
